f,bound.0.025,bound.0.25,bound.0.75,bound.0.975,rp,mean_estimate
0.226280980980981,12.144477357941987,13.250503350187444,14.258941293272105,15.110677554053686,0.4308196194478446,14.080766795668241
0.2272817817817818,12.15497710386167,13.260988937438905,14.266538814682505,15.1190740773022,0.431377603729797,14.089266749125743
0.2282825825825826,12.166140047558319,13.270223169247203,14.274010065327182,15.127751470874923,0.4319370352542338,14.097779561236042
0.2292833833833834,12.176645378289031,13.278846607940176,14.282165402578574,15.135296492741007,0.4324979196590306,14.106305268165231
0.2302841841841842,12.186167336821168,13.288362770447158,14.289663847727422,15.141624683925935,0.4330602626113846,14.1148439062282
0.231284984984985,12.19616565282192,13.298929374943578,14.29694272974687,15.148603928657195,0.4336240698080061,14.12339551188955
0.2322857857857858,12.205854826492635,13.30738481494194,14.304957729476428,15.15608147384362,0.4341893469753106,14.131960121764303
0.2332865865865866,12.215168887283678,13.315768411321809,14.313143321058007,15.162508553685576,0.43475609986961233,14.140537772618806
0.2342873873873874,12.224595496016924,13.326352808556122,14.320427575954838,15.168947847421494,0.4353243342773205,14.149128501371514
0.2352881881881882,12.234749331721673,13.336630803744825,14.327972305099255,15.175399390262319,0.43589405601513503,14.15773234509379
0.236288988988989,12.244964031434604,13.345450300361211,14.334970150865487,15.181863217571008,0.4364652709302464,14.166349341010816
0.23728978978978982,12.255482621541772,13.352850434493133,14.34272426679538,15.188126187631678,0.4370379849005345,14.174979526502375
0.2382905905905906,12.2658209459141,13.36077859389283,14.349998630428813,15.194874821492679,0.43761220383477073,14.183622939103698
0.2392913913913914,12.276187864966477,13.3693991514944,14.35787599938718,15.202303788901036,0.43818793367282155,14.192279616506335
0.24029219219219222,12.28719025581585,13.377318973489883,14.365975699425375,15.212975108998942,0.4387651803858525,14.200949596559038
0.241292992992993,12.298207550346595,13.384730331275325,14.373470601888801,15.221327008357267,0.4393439499765353,14.209632917268543
0.24229379379379382,12.309164321408259,13.3938119908462,14.381377977799104,15.228475491933246,0.4399242484792558,14.218329616800546
0.24329459459459463,12.317858674954563,13.402730530720614,14.388991552787344,15.2356362370412,0.4405060819603235,14.227039733480467
0.2442953953953954,12.328847895536693,13.409851567536862,14.396303853594544,15.242809281365926,0.44108945651818293,14.235763305794439
0.24529619619619622,12.34008009605404,13.419362856529457,14.403824776854357,15.250352498609686,0.4416743782836268,14.24450037239011
0.24629699699699703,12.35134575515757,13.427325616061129,14.411990246684233,15.258832656540468,0.4422608534200112,14.253250972077572
0.2472977977977978,12.363264799981478,13.43496283311783,14.42028960275355,15.267374994843012,0.44284888812347106,14.262015143830283
0.24829859859859862,12.373686796994763,13.443116403100975,14.428800286911114,15.275257775830369,0.4434384886231395,14.270792926785932
0.2492993993993994,12.384929281919232,13.453696461322325,14.437357020831074,15.282504646553503,0.44402966118136694,14.279584360247345
0.2503002002002002,12.394971748840623,13.46347908461769,14.445752379886814,15.289766081873832,0.4446224120939432,14.28838948368347
